variant	ticker	ymd	aligned_prev	atr14_pct	open_dev_pct	buys	sells	buy_notional	sell_notional	gross_pnl	net_pnl	max_deployed	ret_pct	r	mae_pct	exits
e6_delay1	310210	20251201	True	6.9885	6.4596	2	2	3342500.0000	3367000.0000	24500.0000	14078.2250	1691598.8250	0.8322	0.1387	-2.6915	"{""tp"": 1, ""eod"": 1}"
e7_delay2	310210	20251201	True	6.9885	6.4596	3	3	4798500.0000	4802500.0000	4000.0000	-10885.1500	1667082.9000	-0.6529	-0.1088	-3.0612	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e8_delay3	310210	20251201	True	6.9885	6.4596	2	2	3142500.0000	3147000.0000	4500.0000	-5252.7750	1670585.1750	-0.3144	-0.0524	-3.2587	"{""tp"": 1, ""stop"": 1}"
e9_nostop	310210	20251201	True	6.9885	6.4596	2	2	3342500.0000	3367000.0000	24500.0000	14078.2250	1691598.8250	0.8322	0.1387	-2.6915	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	161390	20251201	True	3.6950	9.0079	1	1	1702400.0000	1674400.0000	-28000.0000	-33208.8400	1703506.5600	-1.9494	-0.3249	-2.1382	"{""eod"": 1}"
e1_atr0.3	161390	20251201	True	3.6950	9.0079	2	2	3385200.0000	3357200.0000	-28000.0000	-38425.5200	1703506.5600	-2.2557	-0.3759	-1.6447	"{""stop"": 1, ""eod"": 1}"
e2_atr0.5	161390	20251201	True	3.6950	9.0079	1	1	1702400.0000	1674400.0000	-28000.0000	-33208.8400	1703506.5600	-1.9494	-0.3249	-2.1382	"{""eod"": 1}"
e3_atr1.5	161390	20251201	True	3.6950	9.0079	1	1	1702400.0000	1674400.0000	-28000.0000	-33208.8400	1703506.5600	-1.9494	-0.3249	-2.1382	"{""eod"": 1}"
e4_atr2.0	161390	20251201	True	3.6950	9.0079	1	1	1702400.0000	1674400.0000	-28000.0000	-33208.8400	1703506.5600	-1.9494	-0.3249	-2.1382	"{""eod"": 1}"
e5_atr2.5	161390	20251201	True	3.6950	9.0079	1	1	1702400.0000	1674400.0000	-28000.0000	-33208.8400	1703506.5600	-1.9494	-0.3249	-2.1382	"{""eod"": 1}"
e6_delay1	161390	20251201	True	3.6950	9.0079	1	1	1644300.0000	1614600.0000	-29700.0000	-34724.5650	1645368.7950	-2.1104	-0.3517	-2.2989	"{""eod"": 1}"
e7_delay2	161390	20251201	True	3.6950	9.0079	1	1	1696800.0000	1674400.0000	-22400.0000	-27605.2000	1697902.9200	-1.6258	-0.2710	-1.8152	"{""eod"": 1}"
e8_delay3	161390	20251201	True	3.6950	9.0079	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	161390	20251201	True	3.6950	9.0079	1	1	1702400.0000	1674400.0000	-28000.0000	-33208.8400	1703506.5600	-1.9494	-0.3249	-2.1382	"{""eod"": 1}"
e0_base_stop2.5	460940	20251201	True	15.4983	3.4445	7	7	11891120.0000	11898280.0000	7160.0000	-29720.0140	1704026.8980	-1.7441	-0.2907	-3.1682	"{""tp"": 3, ""stop"": 3, ""eod"": 1}"
e1_atr0.3	460940	20251201	True	15.4983	3.4445	4	4	6803100.0000	6782540.0000	-20560.0000	-41599.2380	1704026.8980	-2.4412	-0.4069	-4.2520	"{""tp"": 2, ""stop"": 1, ""eod"": 1}"
e2_atr0.5	460940	20251201	True	15.4983	3.4445	3	3	5104320.0000	5105380.0000	1060.0000	-14765.9890	1704026.8980	-0.8665	-0.1444	-6.6929	"{""tp"": 2, ""eod"": 1}"
e3_atr1.5	460940	20251201	True	15.4983	3.4445	3	3	5104320.0000	5105380.0000	1060.0000	-14765.9890	1704026.8980	-0.8665	-0.1444	-6.6929	"{""tp"": 2, ""eod"": 1}"
e4_atr2.0	460940	20251201	True	15.4983	3.4445	3	3	5104320.0000	5105380.0000	1060.0000	-14765.9890	1704026.8980	-0.8665	-0.1444	-6.6929	"{""tp"": 2, ""eod"": 1}"
e5_atr2.5	460940	20251201	True	15.4983	3.4445	3	3	5104320.0000	5105380.0000	1060.0000	-14765.9890	1704026.8980	-0.8665	-0.1444	-6.6929	"{""tp"": 2, ""eod"": 1}"
e6_delay1	460940	20251201	True	15.4983	3.4445	8	8	13588520.0000	13643470.0000	54950.0000	12690.9605	1704026.8980	0.7448	0.1241	-2.7869	"{""tp"": 4, ""stop"": 3, ""eod"": 1}"
e7_delay2	460940	20251201	True	15.4983	3.4445	6	6	10206570.0000	10056590.0000	-149980.0000	-181252.9160	1704026.8980	-10.6367	-1.7728	-3.1682	"{""stop"": 4, ""tp"": 1, ""eod"": 1}"
e8_delay3	460940	20251201	True	15.4983	3.4445	3	3	5093920.0000	5193140.0000	99220.0000	83185.7590	1703506.5600	4.8832	0.8139	-1.4458	"{""tp"": 2, ""eod"": 1}"
e9_nostop	460940	20251201	True	15.4983	3.4445	3	3	5104320.0000	5105380.0000	1060.0000	-14765.9890	1704026.8980	-0.8665	-0.1444	-6.6929	"{""tp"": 2, ""eod"": 1}"
e0_base_stop2.5	445680	20251201	True	7.9626	23.8630	1	1	1630300.0000	1609900.0000	-20400.0000	-25403.9500	1631359.6950	-1.5572	-0.2595	-2.5026	"{""eod"": 1}"
e1_atr0.3	445680	20251201	True	7.9626	23.8630	2	2	3243600.0000	3206200.0000	-37400.0000	-47363.5300	1631359.6950	-2.9033	-0.4839	-2.2941	"{""stop"": 1, ""eod"": 1}"
e2_atr0.5	445680	20251201	True	7.9626	23.8630	1	1	1630300.0000	1609900.0000	-20400.0000	-25403.9500	1631359.6950	-1.5572	-0.2595	-2.5026	"{""eod"": 1}"
e3_atr1.5	445680	20251201	True	7.9626	23.8630	1	1	1630300.0000	1609900.0000	-20400.0000	-25403.9500	1631359.6950	-1.5572	-0.2595	-2.5026	"{""eod"": 1}"
e4_atr2.0	445680	20251201	True	7.9626	23.8630	1	1	1630300.0000	1609900.0000	-20400.0000	-25403.9500	1631359.6950	-1.5572	-0.2595	-2.5026	"{""eod"": 1}"
e5_atr2.5	445680	20251201	True	7.9626	23.8630	1	1	1630300.0000	1609900.0000	-20400.0000	-25403.9500	1631359.6950	-1.5572	-0.2595	-2.5026	"{""eod"": 1}"
e6_delay1	445680	20251201	True	7.9626	23.8630	1	1	1630300.0000	1609900.0000	-20400.0000	-25403.9500	1631359.6950	-1.5572	-0.2595	-2.5026	"{""eod"": 1}"
e7_delay2	445680	20251201	True	7.9626	23.8630	1	1	1611600.0000	1609900.0000	-1700.0000	-6691.7950	1612647.5400	-0.4150	-0.0692	-1.3713	"{""eod"": 1}"
e8_delay3	445680	20251201	True	7.9626	23.8630	1	1	1616700.0000	1609900.0000	-6800.0000	-11795.1100	1617750.8550	-0.7291	-0.1215	-1.6824	"{""eod"": 1}"
e9_nostop	445680	20251201	True	7.9626	23.8630	1	1	1630300.0000	1609900.0000	-20400.0000	-25403.9500	1631359.6950	-1.5572	-0.2595	-2.5026	"{""eod"": 1}"
e0_base_stop2.5	081180	20251201	True	12.6897	25.7220	2	2	3403570.0000	3348380.0000	-55190.0000	-65605.8515	1702976.2155	-3.8524	-0.6421	-5.5510	"{""stop"": 1, ""eod"": 1}"
e1_atr0.3	081180	20251201	True	12.6897	25.7220	1	1	1701870.0000	1663800.0000	-38070.0000	-43252.5255	1702976.2155	-2.5398	-0.4233	-5.5510	"{""eod"": 1}"
e2_atr0.5	081180	20251201	True	12.6897	25.7220	1	1	1701870.0000	1663800.0000	-38070.0000	-43252.5255	1702976.2155	-2.5398	-0.4233	-5.5510	"{""eod"": 1}"
e3_atr1.5	081180	20251201	True	12.6897	25.7220	1	1	1701870.0000	1663800.0000	-38070.0000	-43252.5255	1702976.2155	-2.5398	-0.4233	-5.5510	"{""eod"": 1}"
e4_atr2.0	081180	20251201	True	12.6897	25.7220	1	1	1701870.0000	1663800.0000	-38070.0000	-43252.5255	1702976.2155	-2.5398	-0.4233	-5.5510	"{""eod"": 1}"
e5_atr2.5	081180	20251201	True	12.6897	25.7220	1	1	1701870.0000	1663800.0000	-38070.0000	-43252.5255	1702976.2155	-2.5398	-0.4233	-5.5510	"{""eod"": 1}"
e6_delay1	081180	20251201	True	12.6897	25.7220	2	2	3394810.0000	3306780.0000	-88030.0000	-98338.2375	1699684.0770	-5.7857	-0.9643	-6.7103	"{""stop"": 1, ""eod"": 1}"
e7_delay2	081180	20251201	True	12.6897	25.7220	2	2	3396950.0000	3342200.0000	-54750.0000	-65146.4075	1703506.5600	-3.8243	-0.6374	-2.7138	"{""stop"": 1, ""eod"": 1}"
e8_delay3	081180	20251201	True	12.6897	25.7220	2	2	3387050.0000	3325530.0000	-61520.0000	-71869.1310	1695511.3665	-4.2388	-0.7065	-2.6251	"{""stop"": 1, ""eod"": 1}"
e9_nostop	081180	20251201	True	12.6897	25.7220	1	1	1701870.0000	1663800.0000	-38070.0000	-43252.5255	1702976.2155	-2.5398	-0.4233	-5.5510	"{""eod"": 1}"
e0_base_stop2.5	204320	20251201	True	4.6765	30.9409	4	4	6693600.0000	6725600.0000	32000.0000	11171.4400	1677489.6600	0.6660	0.1110	-2.6871	"{""tp"": 2, ""stop"": 1, ""eod"": 1}"
e1_atr0.3	204320	20251201	True	4.6765	30.9409	5	5	8380200.0000	8444300.0000	64100.0000	37964.3350	1694000.3850	2.2411	0.3735	-1.7274	"{""tp"": 2, ""stop"": 2, ""eod"": 1}"
e2_atr0.5	204320	20251201	True	4.6765	30.9409	6	6	10115200.0000	10110900.0000	-4300.0000	-35646.5850	1703906.8200	-2.0921	-0.3487	-2.9070	"{""tp"": 2, ""stop"": 3, ""eod"": 1}"
e3_atr1.5	204320	20251201	True	4.6765	30.9409	2	2	3343600.0000	3374000.0000	30400.0000	19960.3600	1677489.6600	1.1899	0.1983	-3.8388	"{""tp"": 1, ""eod"": 1}"
e4_atr2.0	204320	20251201	True	4.6765	30.9409	2	2	3343600.0000	3374000.0000	30400.0000	19960.3600	1677489.6600	1.1899	0.1983	-3.8388	"{""tp"": 1, ""eod"": 1}"
e5_atr2.5	204320	20251201	True	4.6765	30.9409	2	2	3343600.0000	3374000.0000	30400.0000	19960.3600	1677489.6600	1.1899	0.1983	-3.8388	"{""tp"": 1, ""eod"": 1}"
e6_delay1	204320	20251201	True	4.6765	30.9409	2	2	3347100.0000	3383900.0000	36800.0000	26333.8300	1687396.0950	1.5606	0.2601	-1.9569	"{""tp"": 1, ""eod"": 1}"
e7_delay2	204320	20251201	True	4.6765	30.9409	4	4	6726500.0000	6683100.0000	-43400.0000	-64145.8200	1703906.8200	-3.7646	-0.6274	-2.8626	"{""stop"": 2, ""tp"": 1, ""eod"": 1}"
e8_delay3	204320	20251201	True	4.6765	30.9409	2	2	3382500.0000	3390500.0000	8000.0000	-2505.3500	1694000.3850	-0.1479	-0.0246	-3.0303	"{""tp"": 1, ""stop"": 1}"
e9_nostop	204320	20251201	True	4.6765	30.9409	2	2	3343600.0000	3374000.0000	30400.0000	19960.3600	1677489.6600	1.1899	0.1983	-3.8388	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	382150	20251201	False	9.2835	20.9750	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	382150	20251201	False	9.2835	20.9750	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	382150	20251201	False	9.2835	20.9750	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	382150	20251201	False	9.2835	20.9750	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	382150	20251201	False	9.2835	20.9750	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	382150	20251201	False	9.2835	20.9750	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	382150	20251201	False	9.2835	20.9750	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	382150	20251201	False	9.2835	20.9750	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	382150	20251201	False	9.2835	20.9750	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	382150	20251201	False	9.2835	20.9750	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	237690	20251201	True	4.7361	17.9082	2	2	3302600.0000	3252200.0000	-50400.0000	-60514.5800	1672686.5400	-3.6178	-0.6030	-2.7638	"{""stop"": 1, ""eod"": 1}"
e1_atr0.3	237690	20251201	True	4.7361	17.9082	4	4	6598200.0000	6526800.0000	-71400.0000	-91679.4900	1672686.5400	-5.4810	-0.9135	-1.5075	"{""stop"": 3, ""eod"": 1}"
e2_atr0.5	237690	20251201	True	4.7361	17.9082	3	3	4942000.0000	4869200.0000	-72800.0000	-87941.8400	1672686.5400	-5.2575	-0.8763	-2.4660	"{""stop"": 2, ""eod"": 1}"
e3_atr1.5	237690	20251201	True	4.7361	17.9082	1	1	1671600.0000	1625400.0000	-46200.0000	-51268.7700	1672686.5400	-3.0651	-0.5108	-3.9363	"{""eod"": 1}"
e4_atr2.0	237690	20251201	True	4.7361	17.9082	1	1	1671600.0000	1625400.0000	-46200.0000	-51268.7700	1672686.5400	-3.0651	-0.5108	-3.9363	"{""eod"": 1}"
e5_atr2.5	237690	20251201	True	4.7361	17.9082	1	1	1671600.0000	1625400.0000	-46200.0000	-51268.7700	1672686.5400	-3.0651	-0.5108	-3.9363	"{""eod"": 1}"
e6_delay1	237690	20251201	True	4.7361	17.9082	2	2	3281600.0000	3235400.0000	-46200.0000	-56259.7700	1657276.5300	-3.3947	-0.5658	-3.0431	"{""stop"": 1, ""eod"": 1}"
e7_delay2	237690	20251201	True	4.7361	17.9082	2	2	3288600.0000	3241000.0000	-47600.0000	-57678.0400	1662880.1700	-3.4686	-0.5781	-2.8644	"{""stop"": 1, ""eod"": 1}"
e8_delay3	237690	20251201	True	4.7361	17.9082	1	1	1645000.0000	1625400.0000	-19600.0000	-24651.4800	1646069.2500	-1.4976	-0.2496	-2.3830	"{""eod"": 1}"
e9_nostop	237690	20251201	True	4.7361	17.9082	1	1	1671600.0000	1625400.0000	-46200.0000	-51268.7700	1672686.5400	-3.0651	-0.5108	-3.9363	"{""eod"": 1}"
e0_base_stop2.5	214370	20251201	True	10.0232	28.7535	8	8	13319400.0000	13334500.0000	15100.0000	-26227.1350	1693700.1900	-1.5485	-0.2581	-4.3728	"{""tp"": 4, ""stop"": 4}"
e1_atr0.3	214370	20251201	True	10.0232	28.7535	8	8	13319400.0000	13334500.0000	15100.0000	-26227.1350	1693700.1900	-1.5485	-0.2581	-4.3728	"{""tp"": 4, ""stop"": 4}"
e2_atr0.5	214370	20251201	True	10.0232	28.7535	8	8	13346000.0000	13425700.0000	79700.0000	38132.1350	1690197.9150	2.2561	0.3760	-5.6243	"{""tp"": 5, ""stop"": 2, ""eod"": 1}"
e3_atr1.5	214370	20251201	True	10.0232	28.7535	6	6	9985700.0000	9970600.0000	-15100.0000	-46018.6750	1690197.9150	-2.7227	-0.4538	-12.9568	"{""tp"": 4, ""stop"": 1, ""eod"": 1}"
e4_atr2.0	214370	20251201	True	10.0232	28.7535	2	2	3293600.0000	3182900.0000	-110700.0000	-120638.9450	1669284.3300	-7.2270	-1.2045	-12.9568	"{""tp"": 1, ""eod"": 1}"
e5_atr2.5	214370	20251201	True	10.0232	28.7535	2	2	3293600.0000	3182900.0000	-110700.0000	-120638.9450	1669284.3300	-7.2270	-1.2045	-12.9568	"{""tp"": 1, ""eod"": 1}"
e6_delay1	214370	20251201	True	10.0232	28.7535	8	8	13223200.0000	13269900.0000	46700.0000	5593.6650	1680691.7400	0.3328	0.0555	-4.5506	"{""tp"": 4, ""stop"": 3, ""eod"": 1}"
e7_delay2	214370	20251201	True	10.0232	28.7535	6	6	9930100.0000	9953500.0000	23400.0000	-7440.6400	1680691.7400	-0.4427	-0.0738	-4.3728	"{""tp"": 3, ""stop"": 3}"
e8_delay3	214370	20251201	True	10.0232	28.7535	6	6	9955100.0000	9972500.0000	17400.0000	-13503.4400	1680691.7400	-0.8034	-0.1339	-4.3728	"{""tp"": 3, ""stop"": 3}"
e9_nostop	214370	20251201	True	10.0232	28.7535	2	2	3293600.0000	3182900.0000	-110700.0000	-120638.9450	1669284.3300	-7.2270	-1.2045	-12.9568	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	394800	20251201	False	9.2728	19.6318	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	394800	20251201	False	9.2728	19.6318	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	394800	20251201	False	9.2728	19.6318	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	394800	20251201	False	9.2728	19.6318	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	394800	20251201	False	9.2728	19.6318	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	394800	20251201	False	9.2728	19.6318	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	394800	20251201	False	9.2728	19.6318	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	394800	20251201	False	9.2728	19.6318	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	394800	20251201	False	9.2728	19.6318	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	394800	20251201	False	9.2728	19.6318	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	003720	20251201	True	10.1514	20.2815	5	5	8505490.0000	8608490.0000	103000.0000	76380.6310	1704787.3920	4.4804	0.7467	-2.7888	"{""tp"": 3, ""stop"": 1, ""eod"": 1}"
e1_atr0.3	003720	20251201	True	10.1514	20.2815	6	6	10207260.0000	10259930.0000	52670.0000	20898.4525	1704787.3920	1.2259	0.2043	-2.6560	"{""tp"": 3, ""stop"": 2, ""eod"": 1}"
e2_atr0.5	003720	20251201	True	10.1514	20.2815	5	5	8506380.0000	8570710.0000	64330.0000	37802.6135	1704787.3920	2.2174	0.3696	-4.1169	"{""tp"": 3, ""stop"": 1, ""eod"": 1}"
e3_atr1.5	003720	20251201	True	10.1514	20.2815	3	3	5104750.0000	5180750.0000	76000.0000	59989.0750	1704787.3920	3.5189	0.5865	-4.9137	"{""tp"": 2, ""eod"": 1}"
e4_atr2.0	003720	20251201	True	10.1514	20.2815	3	3	5104750.0000	5180750.0000	76000.0000	59989.0750	1704787.3920	3.5189	0.5865	-4.9137	"{""tp"": 2, ""eod"": 1}"
e5_atr2.5	003720	20251201	True	10.1514	20.2815	3	3	5104750.0000	5180750.0000	76000.0000	59989.0750	1704787.3920	3.5189	0.5865	-4.9137	"{""tp"": 2, ""eod"": 1}"
e6_delay1	003720	20251201	True	10.1514	20.2815	4	4	6802700.0000	6836390.0000	33690.0000	12519.0895	1702886.1570	0.7352	0.1225	-2.7888	"{""tp"": 2, ""stop"": 1, ""eod"": 1}"
e7_delay2	003720	20251201	True	10.1514	20.2815	3	3	5101150.0000	5084960.0000	-16190.0000	-31963.8995	1702505.9100	-1.8775	-0.3129	-2.6596	"{""stop"": 1, ""tp"": 1, ""eod"": 1}"
e8_delay3	003720	20251201	True	10.1514	20.2815	2	2	3401630.0000	3432900.0000	31270.0000	20648.3355	1702505.9100	1.2128	0.2021	-2.4032	"{""tp"": 1, ""eod"": 1}"
e9_nostop	003720	20251201	True	10.1514	20.2815	3	3	5104750.0000	5180750.0000	76000.0000	59989.0750	1704787.3920	3.5189	0.5865	-4.9137	"{""tp"": 2, ""eod"": 1}"
e0_base_stop2.5	014280	20251201	True	9.9015	14.3666	1	1	1702800.0000	1692240.0000	-10560.0000	-15812.8080	1703906.8200	-0.9280	-0.1547	-1.7054	"{""eod"": 1}"
e1_atr0.3	014280	20251201	True	9.9015	14.3666	1	1	1702800.0000	1692240.0000	-10560.0000	-15812.8080	1703906.8200	-0.9280	-0.1547	-1.7054	"{""eod"": 1}"
e2_atr0.5	014280	20251201	True	9.9015	14.3666	1	1	1702800.0000	1692240.0000	-10560.0000	-15812.8080	1703906.8200	-0.9280	-0.1547	-1.7054	"{""eod"": 1}"
e3_atr1.5	014280	20251201	True	9.9015	14.3666	1	1	1702800.0000	1692240.0000	-10560.0000	-15812.8080	1703906.8200	-0.9280	-0.1547	-1.7054	"{""eod"": 1}"
e4_atr2.0	014280	20251201	True	9.9015	14.3666	1	1	1702800.0000	1692240.0000	-10560.0000	-15812.8080	1703906.8200	-0.9280	-0.1547	-1.7054	"{""eod"": 1}"
e5_atr2.5	014280	20251201	True	9.9015	14.3666	1	1	1702800.0000	1692240.0000	-10560.0000	-15812.8080	1703906.8200	-0.9280	-0.1547	-1.7054	"{""eod"": 1}"
e6_delay1	014280	20251201	True	9.9015	14.3666	1	1	1703950.0000	1698650.0000	-5300.0000	-10569.2600	1705057.5675	-0.6199	-0.1033	-1.3997	"{""eod"": 1}"
e7_delay2	014280	20251201	True	9.9015	14.3666	1	1	1702800.0000	1692240.0000	-10560.0000	-15812.8080	1703906.8200	-0.9280	-0.1547	-1.7054	"{""eod"": 1}"
e8_delay3	014280	20251201	True	9.9015	14.3666	1	1	1698980.0000	1685830.0000	-13150.0000	-18384.6205	1700084.3370	-1.0814	-0.1802	-1.8576	"{""eod"": 1}"
e9_nostop	014280	20251201	True	9.9015	14.3666	1	1	1702800.0000	1692240.0000	-10560.0000	-15812.8080	1703906.8200	-0.9280	-0.1547	-1.7054	"{""eod"": 1}"
e0_base_stop2.5	389500	20251201	True	11.2340	32.6124	4	4	6715900.0000	6688800.0000	-27100.0000	-47852.8950	1691098.5000	-2.8297	-0.4716	-2.8011	"{""tp"": 1, ""stop"": 2, ""eod"": 1}"
e1_atr0.3	389500	20251201	True	11.2340	32.6124	4	4	6715900.0000	6688800.0000	-27100.0000	-47852.8950	1691098.5000	-2.8297	-0.4716	-2.8011	"{""tp"": 1, ""stop"": 2, ""eod"": 1}"
e2_atr0.5	389500	20251201	True	11.2340	32.6124	3	3	5045600.0000	5035800.0000	-9800.0000	-25417.3500	1693600.1250	-1.5008	-0.2501	-4.3417	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e3_atr1.5	389500	20251201	True	11.2340	32.6124	2	2	3353100.0000	3330650.0000	-22450.0000	-32789.6075	1678990.6350	-1.9529	-0.3255	-6.1625	"{""tp"": 1, ""eod"": 1}"
e4_atr2.0	389500	20251201	True	11.2340	32.6124	2	2	3353100.0000	3330650.0000	-22450.0000	-32789.6075	1678990.6350	-1.9529	-0.3255	-6.1625	"{""tp"": 1, ""eod"": 1}"
e5_atr2.5	389500	20251201	True	11.2340	32.6124	2	2	3353100.0000	3330650.0000	-22450.0000	-32789.6075	1678990.6350	-1.9529	-0.3255	-6.1625	"{""tp"": 1, ""eod"": 1}"
e6_delay1	389500	20251201	True	11.2340	32.6124	5	5	8386700.0000	8319650.0000	-67050.0000	-92884.4975	1691098.5000	-5.4926	-0.9154	-2.8011	"{""stop"": 3, ""tp"": 1, ""eod"": 1}"
e7_delay2	389500	20251201	True	11.2340	32.6124	3	3	5079700.0000	5005150.0000	-74550.0000	-90114.4225	1697902.9200	-5.3074	-0.8846	-2.6874	"{""stop"": 2, ""eod"": 1}"
e8_delay3	389500	20251201	True	11.2340	32.6124	3	3	5079700.0000	5005150.0000	-74550.0000	-90114.4225	1697902.9200	-5.3074	-0.8846	-2.6874	"{""stop"": 2, ""eod"": 1}"
e9_nostop	389500	20251201	True	11.2340	32.6124	2	2	3353100.0000	3330650.0000	-22450.0000	-32789.6075	1678990.6350	-1.9529	-0.3255	-6.1625	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	475830	20251201	True	7.2643	5.7528	5	5	8371900.0000	8390900.0000	19000.0000	-6999.4400	1694000.3850	-0.4132	-0.0689	-3.3926	"{""tp"": 2, ""stop"": 2, ""eod"": 1}"
e1_atr0.3	475830	20251201	True	7.2643	5.7528	5	5	8388400.0000	8429000.0000	40600.0000	14496.4900	1694000.3850	0.8558	0.1426	-2.7464	"{""tp"": 2, ""stop"": 2, ""eod"": 1}"
e2_atr0.5	475830	20251201	True	7.2643	5.7528	4	4	6708700.0000	6743900.0000	35200.0000	14316.7900	1694000.3850	0.8451	0.1409	-3.3926	"{""tp"": 2, ""stop"": 1, ""eod"": 1}"
e3_atr1.5	475830	20251201	True	7.2643	5.7528	2	2	3333000.0000	3390600.0000	57600.0000	47126.5800	1672386.3450	2.8179	0.4697	-3.7157	"{""tp"": 1, ""eod"": 1}"
e4_atr2.0	475830	20251201	True	7.2643	5.7528	2	2	3333000.0000	3390600.0000	57600.0000	47126.5800	1672386.3450	2.8179	0.4697	-3.7157	"{""tp"": 1, ""eod"": 1}"
e5_atr2.5	475830	20251201	True	7.2643	5.7528	2	2	3333000.0000	3390600.0000	57600.0000	47126.5800	1672386.3450	2.8179	0.4697	-3.7157	"{""tp"": 1, ""eod"": 1}"
e6_delay1	475830	20251201	True	7.2643	5.7528	6	6	10080800.0000	10148100.0000	67300.0000	35884.6350	1694000.3850	2.1183	0.3531	-3.3926	"{""tp"": 3, ""stop"": 2, ""eod"": 1}"
e7_delay2	475830	20251201	True	7.2643	5.7528	6	6	10076500.0000	10145000.0000	68500.0000	37095.0250	1700504.6100	2.1814	0.3636	-3.3926	"{""tp"": 3, ""stop"": 2, ""eod"": 1}"
e8_delay3	475830	20251201	True	7.2643	5.7528	5	5	8416600.0000	8422100.0000	5500.0000	-20604.9350	1703506.5600	-1.2096	-0.2016	-3.3926	"{""tp"": 2, ""stop"": 2, ""eod"": 1}"
e9_nostop	475830	20251201	True	7.2643	5.7528	2	2	3333000.0000	3390600.0000	57600.0000	47126.5800	1672386.3450	2.8179	0.4697	-3.7157	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	014680	20251201	True	5.8863	10.8396	3	3	4649500.0000	4651000.0000	1500.0000	-12917.1250	1677589.7250	-0.7700	-0.1283	-3.4137	"{""stop"": 1, ""tp"": 1, ""eod"": 1}"
e1_atr0.3	014680	20251201	True	5.8863	10.8396	4	4	6317000.0000	6324000.0000	7000.0000	-12599.8500	1691598.8250	-0.7448	-0.1241	-1.8072	"{""stop"": 2, ""tp"": 1, ""eod"": 1}"
e2_atr0.5	014680	20251201	True	5.8863	10.8396	3	3	4649500.0000	4651000.0000	1500.0000	-12917.1250	1677589.7250	-0.7700	-0.1283	-3.4137	"{""stop"": 1, ""tp"": 1, ""eod"": 1}"
e3_atr1.5	014680	20251201	True	5.8863	10.8396	1	1	1494000.0000	1476000.0000	-18000.0000	-22587.3000	1494971.1000	-1.5109	-0.2518	-5.2209	"{""eod"": 1}"
e4_atr2.0	014680	20251201	True	5.8863	10.8396	1	1	1494000.0000	1476000.0000	-18000.0000	-22587.3000	1494971.1000	-1.5109	-0.2518	-5.2209	"{""eod"": 1}"
e5_atr2.5	014680	20251201	True	5.8863	10.8396	1	1	1494000.0000	1476000.0000	-18000.0000	-22587.3000	1494971.1000	-1.5109	-0.2518	-5.2209	"{""eod"": 1}"
