variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
w_take2.0_stop3.0_atr4.0_dev-3.0	202609	34	38	23	0.1543	-0.9074	0.5588	79567950.0000	71562282.7325	782750.0000	669725.1225	113024.8775	1.1119	0.1444
w_take2.0_stop3.0_atr4.0_dev0.0	202509	46	48	14	0.0349	-0.7618	0.2391	100375920.0000	96323866.4130	273100.0000	204124.1750	68975.8250	1.0421	0.2526
w_take2.0_stop3.0_atr4.0_dev0.0	202510	62	65	31	0.0199	-1.0237	0.2742	136156350.0000	130719154.9325	313800.0000	162523.6300	151276.3700	1.0416	0.4821
w_take2.0_stop3.0_atr4.0_dev0.0	202511	54	62	29	0.1159	-0.7395	0.4444	132319280.0000	115765392.2045	952700.0000	808038.2400	144661.7600	1.1430	0.1518
w_take2.0_stop3.0_atr4.0_dev0.0	202512	89	92	31	0.0417	-0.6494	0.2584	194047730.0000	188432270.6015	629380.0000	477691.8640	151688.1360	1.0298	0.2410
w_take2.0_stop3.0_atr4.0_dev0.0	202601	76	93	50	0.1551	-0.6811	0.5000	196643950.0000	161195275.6650	1757550.0000	1511611.3975	245938.6025	1.2199	0.1399
w_take2.0_stop3.0_atr4.0_dev0.0	202602	32	33	14	0.0347	-0.9438	0.2188	69843110.0000	67776484.9480	204910.0000	136179.0165	68730.9835	1.0305	0.3354
w_take2.0_stop3.0_atr4.0_dev0.0	202603	4	5	3	-0.2658	-3.3759	0.2500	10537300.0000	8577986.5050	-122100.0000	-136642.1250	14542.1250	1.2284	0.1191
w_take2.0_stop3.0_atr4.0_dev0.0	202604	23	23	11	0.0080	-0.8264	0.2174	48775130.0000	49055887.2795	76700.0000	22376.3050	54323.6950	0.9943	0.7083
w_take2.0_stop3.0_atr4.0_dev0.0	202605	21	28	21	0.2185	-0.7303	0.6667	58529500.0000	44696453.4625	683400.0000	580407.3100	102992.6900	1.3095	0.1507
w_take2.0_stop3.0_atr4.0_dev0.0	202606	4	4	2	-0.0700	-1.4258	0.2500	8355100.0000	8383857.3900	-26400.0000	-35724.4800	9324.4800	0.9966	0.3532
w_take2.0_stop3.0_atr4.0_dev0.0	202608	6	7	3	0.1481	-0.6662	0.5000	14299000.0000	12273240.7100	130400.0000	115291.0800	15108.9200	1.1651	0.1159
w_take2.0_stop3.0_atr4.0_dev0.0	202609	32	36	23	0.1639	-0.9237	0.5938	75933750.0000	67927537.6025	782750.0000	669725.1225	113024.8775	1.1179	0.1444
w_take2.0_stop3.0_atr4.5_dev-1.0	202509	54	57	16	0.0241	-0.9109	0.2222	118893820.0000	112697922.1530	244200.0000	165358.8200	78841.1800	1.0550	0.3229
w_take2.0_stop3.0_atr4.5_dev-1.0	202510	78	86	47	0.0716	-1.0047	0.3846	179713030.0000	164267666.4545	937700.0000	709380.2750	228319.7250	1.0940	0.2435
w_take2.0_stop3.0_atr4.5_dev-1.0	202511	77	86	34	0.0890	-0.7246	0.3636	182756470.0000	164139137.1780	1055200.0000	886303.5650	168896.4350	1.1134	0.1601
w_take2.0_stop3.0_atr4.5_dev-1.0	202512	115	121	43	0.0321	-0.7682	0.2696	252090290.0000	240972210.4105	708380.0000	501103.5140	207276.4860	1.0461	0.2926
w_take2.0_stop3.0_atr4.5_dev-1.0	202601	119	145	85	0.1269	-0.7862	0.4790	302529800.0000	249555377.6925	2318750.0000	1908445.5775	410304.4225	1.2123	0.1770
w_take2.0_stop3.0_atr4.5_dev-1.0	202602	65	74	39	0.0746	-0.8876	0.3077	155757610.0000	137196896.4480	817710.0000	626669.5365	191040.4635	1.1353	0.2336
w_take2.0_stop3.0_atr4.5_dev-1.0	202603	13	16	12	-0.2109	-3.2168	0.2308	33603330.0000	27486952.4245	-288940.0000	-346793.0590	57853.0590	1.2225	0.2002
w_take2.0_stop3.0_atr4.5_dev-1.0	202604	36	39	18	0.0178	-0.8581	0.2778	80914230.0000	74999978.3095	197800.0000	110759.8350	87040.1650	1.0789	0.4400
w_take2.0_stop3.0_atr4.5_dev-1.0	202605	32	45	32	0.2000	-1.2456	0.6250	94964900.0000	68359852.4400	973700.0000	815693.9150	158006.0850	1.3892	0.1623
w_take2.0_stop3.0_atr4.5_dev-1.0	202606	5	5	3	-0.1658	-2.0442	0.2000	10388300.0000	10417362.3700	-88800.0000	-102666.6800	13866.6800	0.9972	0.1562
w_take2.0_stop3.0_atr4.5_dev-1.0	202608	19	21	8	0.0284	-1.3609	0.3158	43651750.0000	39523277.6025	108700.0000	69105.4750	39594.5250	1.1045	0.3643
w_take2.0_stop3.0_atr4.5_dev-1.0	202609	43	49	29	0.1450	-0.9146	0.5116	103303550.0000	91105413.7625	938750.0000	796315.6525	142434.3475	1.1339	0.1517
w_take2.0_stop3.0_atr4.5_dev-3.0	202509	56	60	19	0.0234	-0.9109	0.2500	125163220.0000	116921955.6630	261300.0000	168024.2850	93275.7150	1.0705	0.3570
w_take2.0_stop3.0_atr4.5_dev-3.0	202510	82	91	51	0.0749	-1.0047	0.4024	190326120.0000	172921954.4030	1027400.0000	779485.5860	247914.4140	1.1006	0.2413
w_take2.0_stop3.0_atr4.5_dev-3.0	202511	82	90	35	0.0768	-0.7608	0.3415	191267730.0000	174754389.2270	987090.0000	813401.7865	173688.2135	1.0945	0.1760
w_take2.0_stop3.0_atr4.5_dev-3.0	202512	121	128	46	0.0215	-0.8314	0.2645	267024390.0000	253827238.3755	590380.0000	370083.9140	220296.0860	1.0520	0.3731
w_take2.0_stop3.0_atr4.5_dev-3.0	202601	120	146	86	0.1209	-0.7920	0.4750	304573400.0000	251599284.2325	2251550.0000	1836689.7775	414860.2225	1.2105	0.1843
w_take2.0_stop3.0_atr4.5_dev-3.0	202602	66	75	40	0.0614	-0.9162	0.3030	157911010.0000	139350619.4580	719110.0000	523331.4665	195778.5335	1.1332	0.2723
w_take2.0_stop3.0_atr4.5_dev-3.0	202603	14	17	13	-0.2519	-3.3001	0.2143	35766330.0000	29650276.8745	-386440.0000	-448637.4340	62197.4340	1.2063	0.1609
w_take2.0_stop3.0_atr4.5_dev-3.0	202604	36	39	18	0.0178	-0.8581	0.2778	80914230.0000	74999978.3095	197800.0000	110759.8350	87040.1650	1.0789	0.4400
w_take2.0_stop3.0_atr4.5_dev-3.0	202605	32	45	32	0.2000	-1.2456	0.6250	94964900.0000	68359852.4400	973700.0000	815693.9150	158006.0850	1.3892	0.1623
w_take2.0_stop3.0_atr4.5_dev-3.0	202606	6	6	3	-0.1381	-2.4255	0.1667	12387000.0000	12416362.1750	-88800.0000	-102666.6800	13866.6800	0.9976	0.1562
w_take2.0_stop3.0_atr4.5_dev-3.0	202608	21	25	10	0.0547	-1.3609	0.3333	51891550.0000	43728708.3225	193700.0000	144642.2250	49057.7750	1.1867	0.2533
w_take2.0_stop3.0_atr4.5_dev-3.0	202609	46	52	31	0.1305	-0.9074	0.5000	108878150.0000	96680849.9525	918950.0000	767209.6425	151740.3575	1.1262	0.1651
w_take2.0_stop3.0_atr4.5_dev0.0	202509	51	53	14	0.0315	-0.9091	0.2157	110426720.0000	106376174.0330	273100.0000	204124.1750	68975.8250	1.0381	0.2526
w_take2.0_stop3.0_atr4.5_dev0.0	202510	75	80	42	0.0538	-1.0217	0.3333	167062130.0000	157775992.8495	713600.0000	510222.1300	203377.8700	1.0589	0.2850
w_take2.0_stop3.0_atr4.5_dev0.0	202511	73	81	33	0.0898	-0.6803	0.3699	172174630.0000	155658425.2620	1012000.0000	848040.2450	163959.7550	1.1061	0.1620
w_take2.0_stop3.0_atr4.5_dev0.0	202512	107	112	38	0.0546	-0.7246	0.2804	234206230.0000	224840731.0515	926880.0000	741555.2890	185324.7110	1.0417	0.1999
w_take2.0_stop3.0_atr4.5_dev0.0	202601	113	138	79	0.1256	-0.7862	0.4779	288320050.0000	237093758.7300	2187950.0000	1804968.1275	382981.8725	1.2161	0.1750
w_take2.0_stop3.0_atr4.5_dev0.0	202602	63	71	36	0.0615	-0.7988	0.3016	149433610.0000	132998266.7480	675310.0000	499447.4965	175862.5035	1.1236	0.2604
w_take2.0_stop3.0_atr4.5_dev0.0	202603	10	12	10	-0.2407	-3.3001	0.2000	24961200.0000	20999349.4300	-255200.0000	-303202.2500	48002.2500	1.1887	0.1881
w_take2.0_stop3.0_atr4.5_dev0.0	202604	33	35	15	0.0221	-0.8415	0.2424	73427630.0000	69469848.9145	167400.0000	93032.6450	74367.3550	1.0570	0.4442
w_take2.0_stop3.0_atr4.5_dev0.0	202605	31	43	30	0.1867	-1.1869	0.6129	90635300.0000	66184526.1900	884000.0000	736144.8500	147855.1500	1.3694	0.1673
w_take2.0_stop3.0_atr4.5_dev0.0	202606	5	5	3	-0.1658	-2.0442	0.2000	10388300.0000	10417362.3700	-88800.0000	-102666.6800	13866.6800	0.9972	0.1562
w_take2.0_stop3.0_atr4.5_dev0.0	202608	18	19	7	0.0122	-1.4906	0.2778	39325600.0000	37354802.3800	61900.0000	27369.4950	34530.5050	1.0528	0.5578
w_take2.0_stop3.0_atr4.5_dev0.0	202609	42	48	28	0.1406	-0.9237	0.5000	101263550.0000	89065107.7625	893750.0000	756104.4025	137645.5975	1.1370	0.1540
w_take2.0_stop3.0_atr5.0_dev-1.0	202509	64	69	22	0.0336	-0.9310	0.2500	143868320.0000	133639762.9580	382800.0000	274244.2900	108555.7100	1.0765	0.2836
w_take2.0_stop3.0_atr5.0_dev-1.0	202510	87	99	54	0.0771	-1.0217	0.4023	207458570.0000	183603906.4555	1115950.0000	852835.8175	263114.1825	1.1299	0.2358
w_take2.0_stop3.0_atr5.0_dev-1.0	202511	109	125	56	0.0893	-0.9688	0.3670	262459132.0000	229743276.3230	1524538.0000	1252742.3457	271795.6543	1.1424	0.1783
w_take2.0_stop3.0_atr5.0_dev-1.0	202512	126	136	52	0.0413	-0.8084	0.2937	282770390.0000	263533494.0955	940480.0000	689242.0890	251237.9110	1.0730	0.2671
w_take2.0_stop3.0_atr5.0_dev-1.0	202601	136	167	101	0.1187	-0.7855	0.4853	347085300.0000	284005544.4425	2527550.0000	2042646.7275	484903.2725	1.2221	0.1918
w_take2.0_stop3.0_atr5.0_dev-1.0	202602	80	90	44	0.0679	-0.9724	0.2875	188946610.0000	168568101.4230	914310.0000	699501.1065	214808.8935	1.1209	0.2349
w_take2.0_stop3.0_atr5.0_dev-1.0	202603	21	25	18	-0.2370	-3.1097	0.1429	52213330.0000	44085941.8995	-537940.0000	-623372.3340	85432.3340	1.1844	0.1588
w_take2.0_stop3.0_atr5.0_dev-1.0	202604	51	59	29	0.0445	-0.8345	0.3333	122443930.0000	106315574.9445	452500.0000	312689.3500	139810.6500	1.1517	0.3090
w_take2.0_stop3.0_atr5.0_dev-1.0	202605	51	72	54	0.1753	-1.4085	0.6078	149795600.0000	107588585.8675	1392050.0000	1129302.3375	262747.6625	1.3923	0.1887
w_take2.0_stop3.0_atr5.0_dev-1.0	202606	6	6	3	-0.1381	-1.4258	0.1667	12522300.0000	12551682.4700	-88800.0000	-102666.6800	13866.6800	0.9977	0.1562
w_take2.0_stop3.0_atr5.0_dev-1.0	202607	2	4	2	0.3094	-1.6227	1.0000	8659940.0000	4340751.0150	90720.0000	80589.3200	10130.6800	1.9950	0.1117
w_take2.0_stop3.0_atr5.0_dev-1.0	202608	37	41	19	0.0550	-1.1628	0.3514	86475050.0000	78173174.2175	355200.0000	261081.6200	94118.3800	1.1062	0.2650
w_take2.0_stop3.0_atr5.0_dev-1.0	202609	57	69	39	0.1471	-0.9146	0.4737	145082950.0000	120558231.0225	1256650.0000	1065533.0075	191116.9925	1.2034	0.1521
w_take2.0_stop3.0_atr5.0_dev-3.0	202509	66	72	25	0.0327	-0.9310	0.2727	150137720.0000	137863796.4680	399900.0000	276909.7550	122990.2450	1.0890	0.3076
w_take2.0_stop3.0_atr5.0_dev-3.0	202510	91	104	58	0.0798	-1.0217	0.4176	218071660.0000	192258194.4040	1205650.0000	922941.1285	282708.8715	1.1343	0.2345
w_take2.0_stop3.0_atr5.0_dev-3.0	202511	114	129	57	0.0804	-1.0088	0.3509	270970392.0000	240358528.3720	1456428.0000	1179840.5672	276587.4328	1.1274	0.1899
w_take2.0_stop3.0_atr5.0_dev-3.0	202512	133	144	56	0.0345	-0.8314	0.2932	299858090.0000	278540844.8605	890680.0000	621322.5790	269357.4210	1.0765	0.3024
w_take2.0_stop3.0_atr5.0_dev-3.0	202601	138	169	103	0.1085	-0.7920	0.4783	350874900.0000	287795712.8825	2402350.0000	1908999.8275	493350.1725	1.2192	0.2054
w_take2.0_stop3.0_atr5.0_dev-3.0	202602	82	93	47	0.0531	-1.0231	0.2805	195048010.0000	172731125.7830	791210.0000	562635.3115	228574.6885	1.1292	0.2889
w_take2.0_stop3.0_atr5.0_dev-3.0	202603	23	27	19	-0.2505	-3.1097	0.1304	56534530.0000	48407790.0795	-635440.0000	-725216.7090	89776.7090	1.1679	0.1413
w_take2.0_stop3.0_atr5.0_dev-3.0	202604	51	59	30	0.0507	-0.8345	0.3529	122394230.0000	106305673.4595	498700.0000	353826.1600	144873.8400	1.1513	0.2905
w_take2.0_stop3.0_atr5.0_dev-3.0	202605	53	73	56	0.1472	-1.4228	0.5849	151914200.0000	111849824.9575	1255650.0000	983552.6175	272097.3825	1.3582	0.2167
w_take2.0_stop3.0_atr5.0_dev-3.0	202606	7	7	3	-0.1184	-2.0442	0.1429	14521000.0000	14550682.2750	-88800.0000	-102666.6800	13866.6800	0.9980	0.1562
w_take2.0_stop3.0_atr5.0_dev-3.0	202607	2	4	2	0.3094	-1.6227	1.0000	8659940.0000	4340751.0150	90720.0000	80589.3200	10130.6800	1.9950	0.1117
w_take2.0_stop3.0_atr5.0_dev-3.0	202608	40	46	22	0.0475	-1.2436	0.3500	96245850.0000	83932838.0375	374200.0000	267186.0700	107013.9300	1.1467	0.2860
w_take2.0_stop3.0_atr5.0_dev-3.0	202609	61	74	43	0.1437	-0.9259	0.4918	154530050.0000	128315994.5125	1319350.0000	1109608.2725	209741.7275	1.2043	0.1590
w_take2.0_stop3.0_atr5.0_dev0.0	202509	61	65	20	0.0403	-0.9126	0.2459	135401220.0000	127318014.8380	411700.0000	313009.6450	98690.3550	1.0635	0.2397
w_take2.0_stop3.0_atr5.0_dev0.0	202510	83	92	48	0.0692	-1.0217	0.3614	192641670.0000	174945907.9505	964050.0000	730704.2425	233345.7575	1.1011	0.2420
w_take2.0_stop3.0_atr5.0_dev0.0	202511	103	117	53	0.0828	-0.9346	0.3592	245519942.0000	217066735.1270	1350288.0000	1094052.3882	256235.6118	1.1311	0.1898
w_take2.0_stop3.0_atr5.0_dev0.0	202512	118	127	47	0.0623	-0.7361	0.3051	264886330.0000	247402014.7365	1158980.0000	929693.8640	229286.1360	1.0707	0.1978
w_take2.0_stop3.0_atr5.0_dev0.0	202601	130	160	95	0.1173	-0.7855	0.4846	332875550.0000	271543925.4800	2396750.0000	1939169.2775	457580.7225	1.2259	0.1909
w_take2.0_stop3.0_atr5.0_dev0.0	202602	77	86	41	0.0579	-0.9449	0.2857	180448210.0000	162194745.5630	771910.0000	572279.0665	199630.9335	1.1125	0.2586
w_take2.0_stop3.0_atr5.0_dev0.0	202603	18	21	16	-0.2580	-3.1450	0.1111	43571200.0000	37598338.9050	-504200.0000	-579781.5250	75581.5250	1.1589	0.1499
w_take2.0_stop3.0_atr5.0_dev0.0	202604	48	55	26	0.0491	-0.8305	0.3125	114957330.0000	100785445.5495	422100.0000	294962.1600	127137.8400	1.1406	0.3012
w_take2.0_stop3.0_atr5.0_dev0.0	202605	48	67	48	0.1848	-1.3799	0.6042	139020200.0000	101111014.3775	1352150.0000	1119154.6725	232995.3275	1.3749	0.1723
w_take2.0_stop3.0_atr5.0_dev0.0	202606	6	6	3	-0.1381	-1.4258	0.1667	12522300.0000	12551682.4700	-88800.0000	-102666.6800	13866.6800	0.9977	0.1562
w_take2.0_stop3.0_atr5.0_dev0.0	202607	2	4	2	0.3094	-1.6227	1.0000	8659940.0000	4340751.0150	90720.0000	80589.3200	10130.6800	1.9950	0.1117
w_take2.0_stop3.0_atr5.0_dev0.0	202608	34	37	17	0.0693	-1.1003	0.3529	77821300.0000	71676449.8550	387600.0000	303183.2800	84416.7200	1.0857	0.2178
w_take2.0_stop3.0_atr5.0_dev0.0	202609	54	65	36	0.1379	-0.9137	0.4630	136698950.0000	114296591.9175	1121650.0000	945457.0075	176192.9925	1.1960	0.1571
w_take2.0_stop4.0_atr4.0_dev-1.0	202509	46	49	15	0.0334	-0.7618	0.2609	102665020.0000	96407378.9380	269500.0000	195546.6650	73953.3350	1.0649	0.2744
w_take2.0_stop4.0_atr4.0_dev-1.0	202510	62	68	33	0.0810	-1.0047	0.3871	142283600.0000	130667997.2600	807550.0000	645698.1175	161851.8825	1.0889	0.2004
w_take2.0_stop4.0_atr4.0_dev-1.0	202511	50	57	29	0.1186	-0.7656	0.4800	121666400.0000	107165522.4175	909700.0000	765169.5600	144530.4400	1.1353	0.1589
w_take2.0_stop4.0_atr4.0_dev-1.0	202512	86	89	27	0.0679	-0.6546	0.2674	188084430.0000	182426769.9115	882320.0000	749699.6830	132620.3170	1.0310	0.1503
w_take2.0_stop4.0_atr4.0_dev-1.0	202601	79	96	54	0.1489	-0.6925	0.4937	203016350.0000	167569631.6750	1774150.0000	1509285.5775	264864.4225	1.2115	0.1493
w_take2.0_stop4.0_atr4.0_dev-1.0	202602	32	33	13	0.0684	-0.9438	0.2188	69705490.0000	67643444.9950	340850.0000	276820.1375	64029.8625	1.0305	0.1879
w_take2.0_stop4.0_atr4.0_dev-1.0	202603	5	6	3	-0.2508	-3.1804	0.2000	12691400.0000	10739910.7450	-146700.0000	-161189.2350	14489.2350	1.1817	0.0988
w_take2.0_stop4.0_atr4.0_dev-1.0	202604	24	25	12	0.0339	-0.8505	0.3333	52823330.0000	51106094.7645	162000.0000	102911.3100	59088.6900	1.0336	0.3647
w_take2.0_stop4.0_atr4.0_dev-1.0	202605	20	28	21	0.2738	-0.7314	0.7000	58558300.0000	42537929.7325	799500.0000	696210.7750	103289.2250	1.3766	0.1292
w_take2.0_stop4.0_atr4.0_dev-1.0	202606	4	4	2	-0.1052	-1.4258	0.2500	8352900.0000	8383857.3900	-44000.0000	-53286.6400	9286.6400	0.9963	0.2111
w_take2.0_stop4.0_atr4.0_dev-1.0	202608	6	7	3	0.1481	-0.6662	0.5000	14299000.0000	12273240.7100	130400.0000	115291.0800	15108.9200	1.1651	0.1159
w_take2.0_stop4.0_atr4.0_dev-1.0	202609	34	38	24	0.1632	-0.9237	0.5882	80099150.0000	72094962.6225	824750.0000	706936.8425	117813.1575	1.1110	0.1428
w_take2.0_stop4.0_atr4.0_dev-3.0	202509	48	52	18	0.0299	-0.7618	0.2917	108934420.0000	100631412.4480	273000.0000	184641.3700	88358.6300	1.0825	0.3237
w_take2.0_stop4.0_atr4.0_dev-3.0	202510	66	73	38	0.0687	-1.0047	0.3939	152887390.0000	139339787.8335	766610.0000	580470.0945	186139.9055	1.0972	0.2428
w_take2.0_stop4.0_atr4.0_dev-3.0	202511	53	60	29	0.1119	-0.7692	0.4528	128059900.0000	113559981.4425	909700.0000	765169.5600	144530.4400	1.1277	0.1589
w_take2.0_stop4.0_atr4.0_dev-3.0	202512	87	91	29	0.0631	-0.6557	0.2759	192326430.0000	184576092.2615	846320.0000	704581.6830	141738.3170	1.0420	0.1675
w_take2.0_stop4.0_atr4.0_dev-3.0	202601	79	96	54	0.1489	-0.6925	0.4937	203016350.0000	167569631.6750	1774150.0000	1509285.5775	264864.4225	1.2115	0.1493
w_take2.0_stop4.0_atr4.0_dev-3.0	202602	32	33	13	0.0684	-0.9438	0.2188	69705490.0000	67643444.9950	340850.0000	276820.1375	64029.8625	1.0305	0.1879
w_take2.0_stop4.0_atr4.0_dev-3.0	202603	6	7	4	-0.3398	-3.8011	0.1667	14854400.0000	12903235.1950	-244200.0000	-263033.6100	18833.6100	1.1512	0.0771
w_take2.0_stop4.0_atr4.0_dev-3.0	202604	24	25	12	0.0339	-0.8505	0.3333	52823330.0000	51106094.7645	162000.0000	102911.3100	59088.6900	1.0336	0.3647
w_take2.0_stop4.0_atr4.0_dev-3.0	202605	20	28	21	0.2738	-0.7314	0.7000	58558300.0000	42537929.7325	799500.0000	696210.7750	103289.2250	1.3766	0.1292
w_take2.0_stop4.0_atr4.0_dev-3.0	202606	5	5	2	-0.0841	-2.0442	0.2000	10497300.0000	10528579.0500	-44000.0000	-53286.6400	9286.6400	0.9970	0.2111
w_take2.0_stop4.0_atr4.0_dev-3.0	202608	6	7	3	0.1481	-0.6662	0.5000	14299000.0000	12273240.7100	130400.0000	115291.0800	15108.9200	1.1651	0.1159
w_take2.0_stop4.0_atr4.0_dev-3.0	202609	35	39	24	0.1585	-0.9146	0.5714	81609150.0000	73605189.1225	824750.0000	706936.8425	117813.1575	1.1087	0.1428
w_take2.0_stop4.0_atr4.0_dev0.0	202509	43	45	13	0.0502	-0.7491	0.2558	94194320.0000	90086130.8930	339100.0000	274923.3650	64176.6350	1.0456	0.1893
w_take2.0_stop4.0_atr4.0_dev0.0	202510	58	61	27	0.0537	-1.0237	0.3103	127499400.0000	121933787.3250	534050.0000	402152.7725	131897.2275	1.0456	0.2470
w_take2.0_stop4.0_atr4.0_dev0.0	202511	49	56	29	0.1210	-0.7619	0.4898	119546500.0000	105045304.4325	909700.0000	765169.5600	144530.4400	1.1380	0.1589
w_take2.0_stop4.0_atr4.0_dev0.0	202512	84	87	26	0.0796	-0.6445	0.2738	183806170.0000	178147868.1725	987920.0000	860054.7190	127865.2810	1.0318	0.1294
w_take2.0_stop4.0_atr4.0_dev0.0	202601	75	92	51	0.1563	-0.6925	0.5067	194518750.0000	159070757.0350	1756950.0000	1506333.3375	250616.6625	1.2228	0.1426
w_take2.0_stop4.0_atr4.0_dev0.0	202602	31	32	13	0.0706	-0.8876	0.2258	67677490.0000	65615140.7950	340850.0000	276820.1375	64029.8625	1.0314	0.1879
w_take2.0_stop4.0_atr4.0_dev0.0	202603	4	5	3	-0.3135	-3.8011	0.2500	10529800.0000	8577986.5050	-146700.0000	-161189.2350	14489.2350	1.2275	0.0988
w_take2.0_stop4.0_atr4.0_dev0.0	202604	22	22	10	0.0130	-0.8505	0.2727	46618730.0000	46899163.8195	85600.0000	36240.1200	49359.8800	0.9940	0.5766
w_take2.0_stop4.0_atr4.0_dev0.0	202605	19	26	19	0.2561	-0.7303	0.6842	54228700.0000	40362603.4825	709800.0000	616661.7100	93138.2900	1.3435	0.1312
w_take2.0_stop4.0_atr4.0_dev0.0	202606	4	4	2	-0.1052	-1.4258	0.2500	8352900.0000	8383857.3900	-44000.0000	-53286.6400	9286.6400	0.9963	0.2111
w_take2.0_stop4.0_atr4.0_dev0.0	202608	6	7	3	0.1481	-0.6662	0.5000	14299000.0000	12273240.7100	130400.0000	115291.0800	15108.9200	1.1651	0.1159
w_take2.0_stop4.0_atr4.0_dev0.0	202609	33	37	24	0.1682	-0.9328	0.6061	77974950.0000	69970443.9925	824750.0000	706936.8425	117813.1575	1.1144	0.1428
w_take2.0_stop4.0_atr4.5_dev-1.0	202509	51	54	15	0.0302	-0.9091	0.2353	112715820.0000	106459686.5580	269500.0000	195546.6650	73953.3350	1.0588	0.2744
w_take2.0_stop4.0_atr4.5_dev-1.0	202510	75	83	44	0.1043	-0.9877	0.4267	173189380.0000	157724835.1770	1207350.0000	993396.6175	213953.3825	1.0980	0.1772
w_take2.0_stop4.0_atr4.5_dev-1.0	202511	69	77	34	0.0920	-0.8019	0.4058	163522150.0000	146968341.9450	989600.0000	820846.6750	168753.3250	1.1126	0.1705
w_take2.0_stop4.0_atr4.5_dev-1.0	202512	106	111	35	0.0676	-0.7361	0.2830	231913930.0000	222634800.2115	1079820.0000	908828.5080	170991.4920	1.0417	0.1584
w_take2.0_stop4.0_atr4.5_dev-1.0	202601	115	140	82	0.1308	-0.7862	0.4957	292448150.0000	241226878.6050	2311450.0000	1914902.1625	396547.8375	1.2123	0.1716
w_take2.0_stop4.0_atr4.5_dev-1.0	202602	63	73	37	0.1167	-0.7988	0.3175	153631990.0000	132866226.9450	1121350.0000	939021.2525	182328.7475	1.1563	0.1626
w_take2.0_stop4.0_atr4.5_dev-1.0	202603	12	15	11	-0.2230	-3.6579	0.2500	31429050.0000	25319847.4075	-283300.0000	-336199.4850	52899.4850	1.2413	0.1867
w_take2.0_stop4.0_atr4.5_dev-1.0	202604	35	38	17	0.0169	-0.8746	0.3143	78756830.0000	72843254.8495	194700.0000	112649.4500	82050.5500	1.0812	0.4214
w_take2.0_stop4.0_atr4.5_dev-1.0	202605	29	42	29	0.2532	-1.1869	0.6552	88500850.0000	61856777.1250	1082100.0000	938760.4850	143339.5150	1.4307	0.1325
w_take2.0_stop4.0_atr4.5_dev-1.0	202606	5	5	2	-0.0841	-2.0442	0.2000	10386100.0000	10417362.3700	-44000.0000	-53286.6400	9286.6400	0.9970	0.2111
w_take2.0_stop4.0_atr4.5_dev-1.0	202608	16	17	5	0.0893	-1.3427	0.3125	35044300.0000	33021652.5050	209500.0000	184605.4050	24894.5950	1.0613	0.1188
w_take2.0_stop4.0_atr4.5_dev-1.0	202609	42	48	29	0.1685	-1.0022	0.5714	101133050.0000	88935988.3975	1043750.0000	901217.0925	142532.9075	1.1371	0.1366
w_take2.0_stop4.0_atr4.5_dev-3.0	202509	53	57	18	0.0271	-0.9091	0.2642	118985220.0000	110683720.0680	273000.0000	184641.3700	88358.6300	1.0750	0.3237
w_take2.0_stop4.0_atr4.5_dev-3.0	202510	79	88	49	0.0928	-0.9877	0.4304	183793170.0000	166396625.7505	1166410.0000	928168.5945	238241.4055	1.1045	0.2043
w_take2.0_stop4.0_atr4.5_dev-3.0	202511	74	81	34	0.0858	-0.8061	0.3784	172036250.0000	157586434.4200	989600.0000	820879.7950	168720.2050	1.0917	0.1705
w_take2.0_stop4.0_atr4.5_dev-3.0	202512	108	115	39	0.0564	-0.7361	0.2963	240482930.0000	227030459.4615	985820.0000	796977.9080	188842.0920	1.0593	0.1916
w_take2.0_stop4.0_atr4.5_dev-3.0	202601	115	140	82	0.1308	-0.7862	0.4957	292448150.0000	241226878.6050	2311450.0000	1914902.1625	396547.8375	1.2123	0.1716
w_take2.0_stop4.0_atr4.5_dev-3.0	202602	64	74	38	0.1024	-0.8432	0.3125	155785390.0000	135019949.9550	1022750.0000	835683.1825	187066.8175	1.1538	0.1829
w_take2.0_stop4.0_atr4.5_dev-3.0	202603	13	16	12	-0.2662	-4.1353	0.2308	33592050.0000	27483171.8575	-380800.0000	-438043.8600	57243.8600	1.2223	0.1503
w_take2.0_stop4.0_atr4.5_dev-3.0	202604	35	38	17	0.0169	-0.8746	0.3143	78756830.0000	72843254.8495	194700.0000	112649.4500	82050.5500	1.0812	0.4214
w_take2.0_stop4.0_atr4.5_dev-3.0	202605	29	42	29	0.2532	-1.1869	0.6552	88500850.0000	61856777.1250	1082100.0000	938760.4850	143339.5150	1.4307	0.1325
w_take2.0_stop4.0_atr4.5_dev-3.0	202606	6	6	2	-0.0701	-2.2812	0.1667	12530500.0000	12562084.0300	-44000.0000	-53286.6400	9286.6400	0.9975	0.2111
w_take2.0_stop4.0_atr4.5_dev-3.0	202608	17	20	7	0.1198	-1.3245	0.3529	41149300.0000	35091963.0050	294500.0000	260142.1550	34357.8450	1.1726	0.1167
w_take2.0_stop4.0_atr4.5_dev-3.0	202609	44	50	30	0.1683	-0.9237	0.5682	104643050.0000	92446514.8975	1088750.0000	941520.3425	147229.6575	1.1319	0.1352
