variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
carry_take3.0_stop2.0_max5d	202609	183	209	131	0.0300	-1.3672	0.3279	435743740.0000	384782278.6855	1350790.0000	720152.9195	630637.0805	1.1324	0.4669
carry_take3.0_stop3.0	202509	95	99	30	0.0283	-1.1308	0.2000	207575440.0000	199626679.5110	494050.0000	345899.4575	148150.5425	1.0398	0.2999
carry_take3.0_stop3.0	202510	153	168	85	0.0943	-1.0949	0.3399	355200985.0000	325408268.9197	2268115.0000	1849968.1242	418146.8758	1.0916	0.1844
carry_take3.0_stop3.0	202511	273	306	162	0.0203	-1.8239	0.2564	640488560.0000	573269342.5048	1550370.0000	763366.5825	787003.4175	1.1173	0.5076
carry_take3.0_stop3.0	202512	225	242	106	0.0306	-1.1180	0.2667	505628362.0000	471941292.5768	1464350.0000	951718.4355	512631.5645	1.0714	0.3501
carry_take3.0_stop3.0	202601	231	261	141	0.0793	-1.0270	0.3550	546270430.0000	484686472.0670	3010120.0000	2327577.7780	682542.2220	1.1271	0.2267
carry_take3.0_stop3.0	202602	202	230	113	0.0981	-1.0231	0.3416	476159060.0000	420710617.1280	2984910.0000	2441662.1625	543247.8375	1.1318	0.1820
carry_take3.0_stop3.0	202603	282	367	267	-0.1390	-3.1385	0.2092	761893267.0000	588197086.3305	-3506908.0000	-4775286.2524	1268378.2524	1.2953	0.3617
carry_take3.0_stop3.0	202604	138	161	83	0.0477	-1.2149	0.2826	332973340.0000	288538044.2155	1265025.0000	866918.5443	398106.4557	1.1540	0.3147
carry_take3.0_stop3.0	202605	222	263	187	0.0003	-2.2459	0.3514	542657365.0000	460207540.7780	898730.0000	5095.2860	893634.7140	1.1792	0.9943
carry_take3.0_stop3.0	202606	157	219	173	-0.0628	-3.0882	0.3439	446386670.0000	321885475.5800	-378750.0000	-1186803.7125	808053.7125	1.3868	2.1335
carry_take3.0_stop3.0	202607	78	101	76	-0.1170	-3.0720	0.2308	210152355.0000	163032806.2533	-776090.0000	-1137512.1255	361422.1255	1.2890	0.4657
carry_take3.0_stop3.0	202608	88	102	51	-0.0135	-1.3467	0.3182	209602725.0000	181194490.0973	96760.0000	-144307.1045	241067.1045	1.1568	2.4914
carry_take3.0_stop3.0	202609	155	180	102	0.0685	-1.3672	0.3548	375684740.0000	326732722.5580	1891130.0000	1397996.9695	493133.0305	1.1498	0.2608
carry_take5.0_stop1.5	202509	104	104	50	-0.0704	-1.1534	0.1154	217896110.0000	218231089.7540	-662715.0000	-901731.3578	239016.3578	0.9985	0.3607
carry_take5.0_stop1.5	202510	161	162	80	-0.0075	-1.0256	0.1739	343799380.0000	342262111.6170	238775.0000	-152918.5712	391693.5712	1.0045	1.6404
carry_take5.0_stop1.5	202511	281	297	181	-0.0898	-1.5695	0.1317	621302460.0000	589054504.9240	-2264215.0000	-3129923.8478	865708.8478	1.0547	0.3823
carry_take5.0_stop1.5	202512	259	266	134	-0.0597	-1.0739	0.1274	556552512.0000	543281471.9988	-1278995.0000	-1918908.8147	639913.8147	1.0244	0.5003
carry_take5.0_stop1.5	202601	234	244	122	0.0152	-0.9069	0.2137	510113950.0000	490216261.4110	1042900.0000	457252.2770	585647.7230	1.0406	0.5616
