variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
w2_take2.0_stop8.0_atr4.0_dev-1.0	202603	12	5	9	-0.5966	-6.2799	0.1667	10738900.0000	25406410.3900	-845940.0000	-887717.4990	41777.4990	0.4227	0.0494
w2_take2.0_stop8.0_atr4.0_dev-1.0	202604	36	22	23	0.0002	-0.7064	0.3056	46667830.0000	76652856.2040	139070.0000	26200.4205	112869.5795	0.6088	0.8116
w2_take2.0_stop8.0_atr4.0_dev-1.0	202605	26	26	27	0.2095	-0.7314	0.6154	54228700.0000	54788166.9925	806350.0000	674885.9975	131464.0025	0.9898	0.1630
w2_take2.0_stop8.0_atr4.0_dev-1.0	202606	4	2	3	-0.5209	-3.3369	0.2500	4127200.0000	8255638.1600	-245300.0000	-258854.5850	13554.5850	0.4999	0.0553
w2_take2.0_stop8.0_atr4.0_dev-1.0	202608	8	7	5	-0.1684	-1.3281	0.3750	14299000.0000	15893583.6800	-97400.0000	-120344.6900	22944.6900	0.8997	0.2356
w2_take2.0_stop8.0_atr4.0_dev-1.0	202609	50	38	40	0.0282	-1.0998	0.4400	80099150.0000	105979044.4725	204450.0000	10048.7875	194401.2125	0.7558	0.9508
w2_take2.0_stop8.0_atr5.0_dev-1.0	202509	90	61	52	0.0033	-0.8368	0.3333	126982120.0000	186334786.0260	300420.0000	51495.9510	248924.0490	0.6815	0.8286
w2_take2.0_stop8.0_atr5.0_dev-1.0	202510	113	81	80	0.0698	-0.9859	0.4779	169494020.0000	237350037.1660	1361540.0000	973505.0130	388034.9870	0.7141	0.2850
w2_take2.0_stop8.0_atr5.0_dev-1.0	202511	139	93	99	-0.0009	-1.0417	0.4173	194717862.0000	291663492.9625	464888.0000	-13104.9718	477992.9718	0.6676	1.0282
w2_take2.0_stop8.0_atr5.0_dev-1.0	202512	177	116	109	-0.0784	-1.0870	0.2655	242397830.0000	371212133.4690	-1195100.0000	-1716745.7530	521645.7530	0.6530	0.4365
w2_take2.0_stop8.0_atr5.0_dev-1.0	202601	189	150	153	0.0934	-0.7229	0.5185	311996650.0000	394282803.5505	2909090.0000	2171709.2255	737380.7745	0.7913	0.2535
w2_take2.0_stop8.0_atr5.0_dev-1.0	202602	109	80	74	0.1345	-0.6224	0.4495	168147390.0000	230126203.7535	2066680.0000	1703290.0360	363389.9640	0.7307	0.1758
w2_take2.0_stop8.0_atr5.0_dev-1.0	202603	43	23	32	-0.5212	-6.5163	0.2093	48086550.0000	89558981.8325	-2596090.0000	-2743375.8365	147285.8365	0.5369	0.0567
w2_take2.0_stop8.0_atr5.0_dev-1.0	202604	79	54	56	0.0763	-0.6219	0.4304	112850030.0000	165434471.4490	1083170.0000	811072.1605	272097.8395	0.6821	0.2512
w2_take2.0_stop8.0_atr5.0_dev-1.0	202605	60	58	60	0.0515	-1.4193	0.5500	119747700.0000	124703302.6900	679650.0000	392915.6125	286734.3875	0.9603	0.4219
w2_take2.0_stop8.0_atr5.0_dev-1.0	202606	8	4	5	-0.1847	-1.2668	0.3750	8294400.0000	16591288.3200	-159700.0000	-183023.1850	23323.1850	0.4999	0.1460
w2_take2.0_stop8.0_atr5.0_dev-1.0	202607	3	4	3	0.2275	-0.3950	1.0000	8659940.0000	6513026.8075	104030.0000	88875.2185	15154.7815	1.3296	0.1457
